Date,ID,PM25FM,PM25atm,b1um,b2.5um,b5um,b10um,TempC,RH
2019-03-24,AK4,5.9,7.03831788693234,36.9509783503932,4.8435461311494,1.20241375663923,0.480260999757557,7.64854288950674,43.082483781279
2019-03-25,AK4,3.8,5.01456115779645,27.7272333578954,2.4941870131137,0.606427552364229,0.349361464735148,6.36269322543832,60.5443510737628
2019-03-26,AK4,4.3,6.31703240740741,34.2195277777778,3.3279212962963,0.772856481481481,0.372282407407407,7.90534979423868,58.19573283859
2019-03-27,AK4,4.0,3.76525903185391,23.5125595844918,3.54740636477534,1.08884024988844,0.488396938180071,5.60446915868603,58.9897959183673
2019-03-28,AK4,5.8,5.13556869357773,28.1228129269214,3.78599090807675,1.05368161964096,0.459040829986613,5.24948559670782,54.5018552875696
2019-03-29,AK4,5.7,6.34422997974805,35.1750772105516,4.27792945285415,1.10684859094498,0.470849989702399,4.5443311708372,54.9461966604824
2019-03-30,AK4,6.0,6.75287962962963,34.0126018518519,4.13675925925926,1.0737962962963,0.453787037037037,3.53343621399177,51.137037037037
2019-03-31,AK4,7.2,8.56588425925926,44.2207175925926,4.94722685185185,1.2159537037037,0.480060185185185,7.35082304526749,45.2328385899814
2019-04-01,AK4,8.7,11.2210578467717,57.1250092592593,6.6395787037037,1.57817592592593,0.566537037037037,6.84259259259259,46.062962962963
2019-04-02,AK4,5.6,7.58160333642261,39.4957354392595,4.7449018279483,1.14426718290316,0.472149008478613,3.17680980331583,47.5217794253939
2019-04-03,AK4,3.3,1.77498576850095,12.476674573055,1.8209724857685,0.594468690702087,0.365289373814042,-2.74246257642842,27.8662239089184
2019-04-04,AK4,2.7,1.86245833333333,12.7828220574606,1.6902687673772,0.523744207599629,0.339467099165894,-1.30195473251029,24.8175925925926
2019-04-05,AK4,2.9,1.84523611111111,12.949212962963,1.62883333333333,0.532138888888889,0.335625,3.16975308641975,27.3685185185185
2019-04-06,AK4,3.6,2.97049537037037,17.9820231481481,2.16055092592593,0.637175925925926,0.365791666666667,3.96862139917695,31.8666666666667
2019-04-07,AK4,4.2,4.79253890687626,25.9232143845827,3.16660593709217,0.858354218930811,0.395634640746517,7.92503346720214,36.4228915662651
2019-04-08,AK4,6.1,4.78773078210277,26.4901602392476,3.25217671969931,0.874699709092781,0.419990388906052,9.54381629080424,37.9703429101019
2019-04-09,AK4,3.9,3.3633297677891,19.4738534393986,2.40352868739917,0.687651584972368,0.388927706552707,9.22993827160494,40.0703703703704
2019-04-10,AK4,3.7,2.88466666666667,18.0535552037209,2.48949681632513,0.744579179967734,0.396218038821954,8.19444444444444,43.9481481481481
2019-04-11,AK4,4.5,1.44908627087199,10.4120547309833,1.6487012987013,0.594216141001855,0.363019480519481,9.28829107400536,35.0853432282004
2019-04-12,AK4,4.7,2.06037304777838,13.331815508072,1.9619132459623,0.678824639216205,0.384000917327079,9.73123262279889,35.4884151992586
2019-04-13,AK4,2.9,1.94182478379132,12.8856583815734,1.469766337704,0.467971090807644,0.311706226461152,8.48155058043118,47.4766791044776
2019-04-14,AK4,3.0,3.14949227622636,18.5335892076942,2.39943635968163,0.6695136017167,0.348770734429082,7.61610544743075,47.0667903525046
2019-04-15,AK4,2.2,1.31325,10.0168935185185,1.2868287037037,0.453592592592593,0.310893518518519,7.86522633744856,43.4833333333333
2019-04-16,AK4,3.2,2.23677314814815,13.5119675925926,1.84896296296296,0.607726851851852,0.365601851851852,6.76337448559671,46.2638888888889
2019-04-17,AK4,1.6,0.79787962962963,8.30961574074074,1.15223611111111,0.41562962962963,0.306666666666667,1.5406378600823,58.0231910946197
2019-04-18,AK4,0.9,0.638280472316617,7.23140366594583,0.960097063467545,0.377043421549446,0.301547291731027,1.29543816290804,61.1807228915663
2019-04-19,AK4,1.8,1.36782116071122,10.3225233369375,1.33029493615488,0.449291555109326,0.32019858922871,2.80246913580247,58.9286376274328
2019-04-20,AK4,2.2,2.5014378607623,14.758293135436,2.0032745825603,0.616247680890538,0.344823747680891,4.54124189063948,42.9025974025974
2019-04-21,AK4,2.7,2.62318109601242,15.131405380334,1.77202226345083,0.557574211502783,0.33404452690167,8.59025846977654,32.8164967562558
2019-04-22,AK4,2.5,1.45414051226551,10.5020606060606,1.25085838830482,0.486349240706384,0.312310657596372,10.9130658436214,38.6490740740741
2019-04-23,AK4,0.9,0.435796296296296,5.73721933460337,0.751757839048502,0.333379385061614,0.284656030103319,2.05915637860082,68.6657407407407
2019-04-24,AK4,1.6,0.854351372861122,7.69055319696884,0.888213738774821,0.371247357894791,0.299234017739788,5.69830962688106,48.334879406308
2019-04-25,AK4,2.8,1.67349860982391,10.6568813716404,1.32409638554217,0.470069508804449,0.331047265987025,7.4070641540521,35.9240037071362
2019-04-26,AK4,3.3,1.96540740740741,11.8583194444444,1.39887037037037,0.48062037037037,0.325375,7.59207818930041,32.4092592592593
2019-04-27,AK4,3.0,2.58809753486141,14.3213611840524,1.59511411457797,0.505555920262246,0.329204892218446,8.41145030321719,31.6456984273821
2019-04-28,AK4,2.9,2.8641712962963,15.6348842592593,1.59964814814815,0.497652777777778,0.317703703703704,10.7988683127572,28.6425925925926
2019-04-29,AK4,5.9,2.49182848058902,15.3242898345519,1.73785895719631,0.571481696014829,0.350975028318402,13.2350823045267,25.5685185185185
2019-04-30,AK4,3.1,1.77142261353105,11.97718721038,1.53059777571826,0.545787766450417,0.345607043558851,15.7290701266605,26.7970342910102
2019-05-01,AK4,4.1,2.1035218180414,14.1116033364226,1.83497219647822,0.691079703429101,0.404907321594069,16.272633744856,28.9916666666667
2019-05-02,AK4,3.0,1.61236085343228,11.2358348794063,1.40376159554731,0.53152133580705,0.34043599257885,11.7578849721707,33.4285714285714
2019-05-03,AK4,2.1,1.39680555555556,10.3723009259259,1.1118287037037,0.410046296296296,0.311476851851852,5.78652263374485,50.0815569972196
2019-05-04,AK4,1.9,1.45166203703704,10.4943194444444,1.11743981481481,0.412763888888889,0.308884259259259,7.69804526748971,36.3
2019-05-05,AK4,2.0,1.67514814814815,11.0661759259259,1.08798611111111,0.394171296296296,0.313087962962963,8.45267489711934,32.9037037037037
2019-05-06,AK4,1.9,1.20627314814815,9.42861111111111,1.03909259259259,0.421222222222222,0.311912037037037,7.0787037037037,43.0731481481481
2019-05-08,AK4,2.0,1.86631812169312,12.4334346097344,1.11838579635977,0.404621683414833,0.312742911628998,11.4603909465021,51.8833333333333
2019-05-09,AK4,1.7,1.53146812232861,10.2830139567833,0.871329857749823,0.359737014276601,0.298231467327853,15.3645350633302,40.1139944392956
2019-05-10,AK4,2.0,1.10483781278962,8.30310863405098,0.956437968227985,0.434632071886805,0.320327310383248,16.0307898259705,28.1177015755329
2019-05-11,AK4,1.4,0.545356687624545,5.11028756957328,0.71371521335807,0.351043599257885,0.305417439703154,13.5761316872428,33.3777777777778
2019-05-12,AK4,1.6,1.01075948148237,7.1440045977783,0.682009684334079,0.345149227722977,0.29559760791613,14.8640716713006,34.6292863762743
2019-05-13,AK4,3.1,2.60133901846703,14.7652777777778,1.34285185185185,0.460050925925926,0.329384259259259,15.2345679012346,30.4638888888889
2019-05-14,AK4,5.3,4.69718981481481,24.820662037037,2.39396759259259,0.707,0.392819444444444,14.9248971193416,35.5546296296296
2019-05-15,AK4,4.0,3.29209141704108,17.393711319259,1.5944596465489,0.548335321702462,0.353063955001075,18.7604846225536,31.5302889095993
2019-05-16,AK4,2.9,1.44787924418405,9.70778144379347,1.0459248595265,0.460511490560866,0.327984423716038,20.2148216671806,22.4061054579093
2019-05-17,AK4,6.7,9.49147080630213,50.7341102873031,4.98935588507878,1.06073215940686,0.441626506024096,17.5421810699588,40.3231481481481
2019-05-18,AK4,3.8,4.00910962032191,21.7654266034805,1.53670872604045,0.439306099756433,0.327083355395531,15.6333542188805,51.1663533834586
2019-05-19,AK4,3.2,3.88290224727247,25.7053628642368,2.02981697892169,0.538999444847573,0.341066465296416,17.7648096275547,45.6928104575163
2019-05-20,AK4,4.2,3.84482421221204,20.8120845018622,1.61964519932748,0.489163896076155,0.3287647716976,17.7875604984039,39.840593141798
2019-05-22,AK4,4.7,5.13933067792792,26.9701484230056,1.86461038961039,0.502977736549165,0.334512987012987,20.3006899392442,34.7562557924004
2019-05-23,AK4,4.5,5.5858166704208,28.2085792193845,1.98690339674533,0.538558222605442,0.33775788820592,17.228921871779,45.2022263450835
2019-05-24,AK4,2.7,3.21840761374188,18.0636397400186,1.20375116063138,0.392571959145775,0.30922469823584,16.739915402868,51.6787372330548
2019-05-25,AK4,4.0,5.93859477124183,31.9711437908497,2.02077964519141,0.45452380952381,0.322675070028011,21.0410830999066,37.2689075630252
2019-05-26,AK4,17.6,27.5884674461751,207.686220242932,14.706036573874,2.01686607590559,0.588474751448085,22.4721706864564,33.5102040816327
2019-05-27,AK4,2.0,0.477861999279168,4.3820296570899,0.619212233549583,0.368563484708063,0.318734939759036,19.7402263374486,29.1935185185185
2019-05-29,AK4,2.3,1.22495821727019,7.66998194765164,0.850940659376693,0.395232592255094,0.29674431247476,19.7647787062829,35.2154131847725
2019-05-30,AK4,3.9,2.99762770741084,16.0631211469811,1.57725021453335,0.535454750626437,0.341991066831428,21.7876634744105,30.7766450417053
2019-05-31,AK4,12.5,16.3300947601971,117.743991172762,10.661185372005,1.67122320302648,0.483007566204288,18.7377553876294,46.7430730478589
2019-06-01,AK4,1.5,1.28125,7.45064583333333,0.535069444444444,0.114944444444444,0.0368333333333333,14.3711419753086,71.0930555555556
2019-06-02,AK4,4.4,3.4929207232267,20.2484917054405,1.10949941112889,0.169457163500839,0.0525120001859593,16.9741925513831,56.9276773296245
2019-06-03,AK4,2.5,1.6010551692165,10.3312305768042,0.884657124092103,0.208600631664349,0.0626877318034307,19.5897079276773,35.2447844228095
2019-06-04,AK4,2.9,2.674625,14.9889791666667,1.11799305555556,0.235076388888889,0.0706597222222222,20.383487654321,27.8736111111111
2019-06-05,AK4,3.2,3.13004806769048,16.8602499096747,1.36666232522542,0.315980864636387,0.104763085511824,19.0074384007438,36.3054393305439
2019-06-06,AK4,3.2,3.09122916666667,16.0159513888889,1.13413194444444,0.242541666666667,0.0778125,19.7091049382716,42.1277777777778
2019-06-07,AK4,3.1,3.32521751854427,17.1119166666667,1.23485416666667,0.254756944444444,0.0823055555555555,19.1593262246948,42.7343532684284
2019-06-08,AK4,3.5,3.33096527777778,17.4294444444444,1.232375,0.258583333333333,0.0786041666666667,19.3395061728395,41.0027777777778
2019-06-09,AK4,3.2,3.21431944444444,16.5392569444444,1.24559027777778,0.268701388888889,0.0808541666666667,19.5462962962963,43.9361111111111
2019-06-10,AK4,2.4,2.60902083333333,13.5850277777778,0.975166666666667,0.210743055555556,0.0655625,20.1990740740741,45.2583333333333
2019-06-11,AK4,2.0,1.58790277777778,9.63927083333333,0.8621875,0.176583333333333,0.0662708333333333,21.0200617283951,42.0541666666667
2019-06-12,AK4,2.8,2.95522916666667,15.2224236111111,1.11317361111111,0.253145833333333,0.0780763888888889,21.6257716049383,36.3152777777778
2019-06-13,AK4,3.7,5.651,25.1499305555556,1.35324305555556,0.256736111111111,0.0818263888888889,23.5972222222222,35.7111111111111
2019-06-14,AK4,4.8,8.36319444444444,40.4475277777778,2.18143055555556,0.383756944444444,0.103798611111111,23.3958333333333,34.0541666666667
2019-06-15,AK4,4.3,7.67627083333333,39.5384236111111,2.17597916666667,0.338006944444444,0.0824236111111111,22.1905864197531,43.0652777777778
2019-06-16,AK4,2.9,4.72359722222222,25.0303194444444,1.43155555555556,0.2325,0.060875,24.2538580246914,37.0986111111111
2019-01-15,AK4,34.8,37.915551886161,144.975225160325,25.5159257922796,6.25950454777128,1.82906111951929,-16.9235142118863,47.3906976744186
2019-01-18,AK4,16.2,19.1814490740741,75.343625,12.6411990740741,3.32550925925926,1.0767962962963,-17.8389917695473,45.6055555555556
2019-01-24,AK4,16.0,20.585375,81.2799212962963,12.5581574074074,3.11373611111111,0.935185185185185,-8.07201646090535,56.5972222222222
2019-01-27,AK4,18.2,27.0754861111111,113.216369229053,17.9917844368929,4.04220847921601,1.13640386331651,-6.82973251028807,58.5268518518519
2019-01-30,AK4,8.6,9.35811057692308,37.6804663461538,5.58599038461538,1.46472596153846,0.521721153846154,-7.6073717948718,52.4567307692308
2019-02-02,AK4,15.2,17.5559212962963,71.2951342592593,12.3942962962963,3.31384722222222,1.0319537037037,-17.9804526748971,42.3601851851852
2019-02-05,AK4,8.9,9.75845539906103,42.3603427230047,6.66530516431925,1.79211737089202,0.671305164319249,-6.05007824726135,57.1023474178404
2019-02-08,AK4,9.3,12.5124768518519,54.1771481481481,7.85084259259259,1.84490740740741,0.606263888888889,-3.60185185185185,56.4740740740741
2019-02-12,AK4,1.7,1.32600556070436,11.0751387296009,1.91613648399793,0.661836042614872,0.372787569573284,-1.87879724024302,61.1853568118628
2019-02-17,AK4,13.3,16.5336810404009,70.0224583547867,10.5489032669138,2.53219894964473,0.752983407990938,-6.5951646090535,55.3166666666667
2019-02-23,AK4,11.0,10.8347632659939,45.3858348794063,7.21505102040816,1.97878014842301,0.659512987012987,-9.92534239522191,46.0556070435589
2019-03-01,AK4,20.8,23.9326863803291,95.2805164086753,15.0923877333859,3.63807443232142,1.10097616930338,-4.17503661853944,45.1327683615819
2019-03-04,AK4,10.6,13.1610685071575,54.0239314928425,8.27954498977505,2.11046523517382,0.702827198364008,-5.60497614178596,49.2361963190184
2019-03-07,AK4,6.7,7.58260651169895,35.2181257730365,4.74247329588401,1.1788985174878,0.469348897134611,1.92722787542399,51.886216466235
2019-03-10,AK4,2.6,1.85812077294686,10.6447922705314,1.57580193236715,0.564280193236715,0.330729468599034,8.1105743424584,32.5932367149758
2019-03-13,AK4,7.6,7.38949767960095,29.6594814995676,4.1027968718029,1.1241849157727,0.457869200506894,1.04469158686026,45.8507877664504
2019-03-16,AK4,3.2,2.34107007517248,13.4706537045618,1.76422000394741,0.563397049737411,0.351896427590705,6.90740740740741,34.2648148148148
2019-03-19,AK4,2.9,2.64776388888889,16.5068287037037,2.54385648148148,0.724856481481482,0.353472222222222,1.07870370370371,52.9259259259259
2019-03-22,AK4,4.8,3.30842350746269,17.9595895522388,2.41928638059701,0.739762126865672,0.378978544776119,9.28897180762852,37.777052238806
2019-03-28,AK4,6.0,5.13556869357773,28.1228129269214,3.78599090807675,1.05368161964096,0.459040829986613,5.24948559670782,54.5018552875696
2019-03-31,AK4,7.3,8.56588425925926,44.2207175925926,4.94722685185185,1.2159537037037,0.480060185185185,7.35082304526749,45.2328385899814
2019-04-03,AK4,3.1,1.77498576850095,12.476674573055,1.8209724857685,0.594468690702087,0.365289373814042,-2.74246257642842,27.8662239089184
2019-04-06,AK4,4.0,2.97049537037037,17.9820231481481,2.16055092592593,0.637175925925926,0.365791666666667,3.96862139917695,31.8666666666667
2019-04-09,AK4,4.1,3.3633297677891,19.4738534393986,2.40352868739917,0.687651584972368,0.388927706552707,9.22993827160494,40.0703703703704
2019-04-13,AK4,2.5,1.94182478379132,12.8856583815734,1.469766337704,0.467971090807644,0.311706226461152,8.48155058043118,47.4766791044776
2019-04-16,AK4,3.3,2.23677314814815,13.5119675925926,1.84896296296296,0.607726851851852,0.365601851851852,6.76337448559671,46.2638888888889
2019-04-18,AK4,1.1,0.638280472316617,7.23140366594583,0.960097063467545,0.377043421549446,0.301547291731027,1.29543816290804,61.1807228915663
2019-04-21,AK4,2.8,2.62318109601242,15.131405380334,1.77202226345083,0.557574211502783,0.33404452690167,8.59025846977654,32.8164967562558
2019-04-24,AK4,1.8,0.854351372861122,7.69055319696884,0.888213738774821,0.371247357894791,0.299234017739788,5.69830962688106,48.334879406308
2019-04-27,AK4,2.7,2.58809753486141,14.3213611840524,1.59511411457797,0.505555920262246,0.329204892218446,8.41145030321719,31.6456984273821
2019-04-30,AK4,3.2,1.77142261353105,11.97718721038,1.53059777571826,0.545787766450417,0.345607043558851,15.7290701266605,26.7970342910102
2019-05-06,AK4,0.5,1.20627314814815,9.42861111111111,1.03909259259259,0.421222222222222,0.311912037037037,7.0787037037037,43.0731481481481
2019-05-12,AK4,1.9,1.01075948148237,7.1440045977783,0.682009684334079,0.345149227722977,0.29559760791613,14.8640716713006,34.6292863762743
2019-05-15,AK4,4.4,3.29209141704108,17.393711319259,1.5944596465489,0.548335321702462,0.353063955001075,18.7604846225536,31.5302889095993
2019-05-18,AK4,4.0,4.00910962032191,21.7654266034805,1.53670872604045,0.439306099756433,0.327083355395531,15.6333542188805,51.1663533834586
2019-05-24,AK4,2.6,3.21840761374188,18.0636397400186,1.20375116063138,0.392571959145775,0.30922469823584,16.739915402868,51.6787372330548
2019-05-28,AK4,2.2,0.839888888888889,5.95696296296296,0.75262962962963,0.401675925925926,0.320606481481481,15.9074074074074,46.0018518518519
2019-05-30,AK4,3.7,2.99762770741084,16.0631211469811,1.57725021453335,0.535454750626437,0.341991066831428,21.7876634744105,30.7766450417053
2019-06-02,AK4,2.3,3.4929207232267,20.2484917054405,1.10949941112889,0.169457163500839,0.0525120001859593,16.9741925513831,56.9276773296245
2019-06-05,AK4,3.4,3.13004806769048,16.8602499096747,1.36666232522542,0.315980864636387,0.104763085511824,19.0074384007438,36.3054393305439
2019-06-08,AK4,0.4,3.33096527777778,17.4294444444444,1.232375,0.258583333333333,0.0786041666666667,19.3395061728395,41.0027777777778
2019-06-11,AK4,2.3,1.58790277777778,9.63927083333333,0.8621875,0.176583333333333,0.0662708333333333,21.0200617283951,42.0541666666667
2019-06-14,AK4,6.0,8.36319444444444,40.4475277777778,2.18143055555556,0.383756944444444,0.103798611111111,23.3958333333333,34.0541666666667
2018-11-07,AK2,19.3,16.6401408868921,72.3983938634492,8.26003928430776,3.04099596326662,1.05127946546848,-5.60655381944444,48.154296875
2018-11-08,AK2,11.6,11.3200092066902,52.9428052215623,6.1226666747147,2.2912857936163,0.86798867642088,-3.69722492171472,50.8260447035957
2018-11-09,AK2,9.2,8.5192467385513,35.8805288975231,4.12682810688299,1.60268627734096,0.721213162166538,-6.36354231326298,51.2253258845438
2018-11-10,AK2,11.9,9.35571063710259,42.7733730503765,4.81071554457559,1.82966777218367,0.750316104970314,-1.73172242874845,55.3299256505576
2018-11-11,AK2,13.1,10.6175810056656,47.8985638967871,5.45751012962395,2.07521469958178,0.809786040321188,-1.28932789798265,53.653809971778
2018-11-12,AK2,2.3,1.45504596136692,10.1519089301404,1.33447714075941,0.71942906920962,0.537236240523676,0.801312089971885,54.0927835051546
2018-11-13,AK2,1.9,0.586445198176921,5.53912249298854,0.944830500627807,0.643502672616776,0.529014407122132,-2.48865674791601,53.35232668566
2018-11-14,AK2,3.0,3.72758656214475,11.3712091214614,1.50147643512216,0.788454239423221,0.518402807864929,-4.26819923371647,50.8453201970443
2018-11-16,AK2,12.8,12.4716752862749,45.2537720534803,5.13674181839808,1.94463914809866,0.77797588404418,-8.08251049824083,49.2522982635342
2018-11-17,AK2,13.5,11.2743551027449,50.253293135436,5.64665584415584,2.08915584415584,0.822833951762523,-7.22749314779675,50.7096774193548
2018-11-18,AK2,14.2,13.4811879638219,58.9381910425243,6.44327878095567,2.34418995624717,0.854456848503136,-2.64888468013468,53.5151515151515
2018-11-19,AK2,5.2,4.26862191038338,21.9791597028784,2.66448467966574,1.08681522748375,0.607479108635097,-2.08757421543681,57.5391221374046
2018-11-20,AK2,8.1,8.56071328775215,44.6525711065595,5.57231773964603,2.09582007038735,0.845201032899111,-1.32995031187229,56.650808753568
2018-11-21,AK2,3.5,2.77556155797278,17.7078638485566,2.19557111780455,1.01030432413414,0.609388524182199,-1.6436925647452,56.8392857142857
2018-11-22,AK2,5.6,4.75175324675325,24.1600550964542,2.85300952957128,1.19211729825284,0.629560249545189,-2.82622139764997,52.834879406308
2018-11-23,AK2,4.1,3.37554732418044,19.3953801666489,2.35769808286621,1.0349633420729,0.603669582533738,-2.35607235142119,52.293023255814
2018-11-24,AK2,9.5,9.13200036470669,40.469125,4.7605,1.8089212962963,0.755949074074074,-7.10791885490681,49.5857275254866
2018-11-25,AK2,8.9,8.21543293890765,39.9703341381666,4.56663059919481,1.77650943296322,0.748566002502749,-4.42263759086189,52.4728971962617
2018-11-26,AK2,8.7,7.8429206500956,35.7314079375412,3.88841538451909,1.51325815116793,0.695977254883726,-0.429679201189717,56.3824091778203
2018-11-27,AK2,19.5,17.3130620259024,72.3241224544316,7.66644084646445,2.8090211922676,0.970741812576093,-6.1336053567692,52.2175141242938
2018-11-28,AK2,17.3,14.9058270884111,68.1463371109138,8.32067103492759,3.12701251525828,1.08104668340454,-7.51582114327212,52.6601307189542
2018-11-29,AK2,8.8,8.3953984208712,42.1416087544221,5.16638031236747,1.91572895341714,0.783167419748368,-2.08401349439547,55.3672869735553
2018-12-01,AK2,11.0,12.6937436240126,55.7132525977308,5.96567476099493,2.18896327006016,0.832181029469793,-3.6880219896395,54.18648905804
2018-12-02,AK2,10.3,10.9553833122896,47.8191016169717,5.26848872727961,1.97832399958045,0.806865208801525,-2.54366582491582,58.0672348484849
2018-12-03,AK2,8.7,9.31838812024308,41.4976503218202,4.51585287826147,1.66423829378571,0.720131736932404,0.0518221330658659,57.3259779338014
2018-12-04,AK2,16.9,14.6526120802903,65.9895602493696,7.87628011751075,2.89159957744913,1.02283056176309,-5.76910569105691,52.8282926829268
2018-12-05,AK2,14.3,13.6924532423971,58.0505238846396,6.22166312050233,2.2968253837238,0.857303194430251,-3.23397435897436,55.0067307692308
2018-12-06,AK2,12.3,11.3767600182765,48.8979409568288,5.35472849952087,1.9997865967096,0.791120260873533,-3.93277670734318,54.3757225433526
2018-12-07,AK2,12.7,13.878496498416,56.6152719604321,5.86449184053864,2.12380765785938,0.788001476622166,0.439148184927727,57.7408142999007
2018-12-08,AK2,5.5,5.29110930617767,25.4057171652034,2.9177797759861,1.24846699105462,0.610074349442379,-2.15370724452942,56.6156787762906
2018-12-09,AK2,9.3,9.32851481106863,38.626504255936,4.35821144977961,1.67974565777166,0.699495962383462,-5.39607097591889,53.5931558935361
2018-12-12,AK2,8.7,7.88276291231239,32.3866846896383,4.24619379276637,1.69547974706745,0.738933742668622,-8.91856247939334,49.6636993076162
2018-12-16,AK2,15.4,9.3961781731517,39.9530538996288,5.04856219941848,1.96666378372058,0.796157590258279,-17.3131691092402,41.9738072965388
